poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,is_national
87721,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,8/6/24,8/9/24,NA,NA,NA,NA,NA,NA,205631,693,rv,NA,rv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,0
87721,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,8/6/24,8/9/24,NA,NA,NA,NA,NA,NA,205634,693,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,0
87723,1492,YouGov Blue,1802,Carolina Forward,YouGov Blue,391,YouGov,3,-1.1,Online Panel,9,North Carolina,8/5/24,8/9/24,NA,NA,NA,NA,NA,NA,205658,802,rv,NA,rv,NA,8/11/24 12:09,NA,https://carolinaforward.org/blog/august-2024-poll/,https://carolinaforward.org/blog/august-2024-poll/,https://carolinaforward.org/wp-content/uploads/2024/08/Carolina-ForwardYouGov-August-2024-Toplines.pdf,https://carolinaforward.org/wp-content/uploads/2024/08/Carolina-ForwardYouGov-August-2024-Crosstabs.pdf,NA,NA,DEM,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,0
87719,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205623,619,rv,NA,rv,NA,8/10/24 15:14,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,0
87719,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205626,619,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
87719,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205629,619,rv,NA,rv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,0
87719,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Michigan,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205632,619,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,48,0
87720,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205624,661,rv,NA,rv,NA,8/10/24 15:14,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
87720,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205627,661,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
87720,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205630,661,rv,NA,rv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,49,0
87720,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Wisconsin,8/5/24,8/8/24,NA,NA,NA,NA,NA,NA,205633,661,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,49,0
87696,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/4/24,8/6/24,NA,NA,NA,NA,NA,NA,205407,1413,rv,NA,rv,NA,8/7/24 10:49,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qdE4wzP.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qdE4wzP.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,1
87663,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/30/24,8/2/24,NA,NA,NA,NA,NA,NA,205200,3092,lv,NA,lv,NA,8/4/24 12:54,NA,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,NA,https://www.scribd.com/document/755981929/cbsnews-20240804-SUN,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,1
87663,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/30/24,8/2/24,NA,NA,NA,NA,NA,NA,205201,3092,lv,NA,lv,NA,8/4/24 12:54,NA,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,https://www.cbsnews.com/news/poll-harris-trump-cbs-news/,NA,https://www.scribd.com/document/755981929/cbsnews-20240804-SUN,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,49,1
87698,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205425,877,rv,NA,rv,NA,8/7/24 14:11,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSP80ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87698,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205426,801,lv,NA,lv,NA,8/7/24 14:11,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSP80ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
87698,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205427,877,rv,NA,rv,NA,8/7/24 14:11,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSP80ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,0
87698,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205428,801,lv,NA,lv,NA,8/7/24 14:11,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSP80ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,0
87699,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,10,NA,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205433,879,rv,NA,rv,NA,8/8/24 09:19,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesRV_NationalIssues.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52,1
87699,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,10,NA,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205434,683,lv,NA,lv,NA,8/8/24 09:19,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesLV_NationalIssues.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,53,1
87699,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,10,NA,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205435,879,rv,NA,rv,NA,8/8/24 09:19,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesRV_NationalIssues.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,47,1
87699,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,10,NA,7/24/24,8/1/24,NA,NA,NA,NA,NA,NA,205436,683,lv,NA,lv,NA,8/8/24 09:19,NA,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesLV_NationalIssues.html,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,50,1
87628,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/27/24,7/30/24,NA,NA,NA,NA,NA,NA,204845,1434,rv,NA,rv,NA,7/31/24 10:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,1
87557,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,7/22/24,7/24/24,NA,NA,NA,NA,NA,NA,204203,1142,rv,NA,rv,NA,7/25/24 14:48,NA,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
87557,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,7/22/24,7/24/24,NA,NA,NA,NA,NA,NA,204204,1142,lv,NA,lv,NA,7/25/24 14:48,NA,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
87557,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,7/22/24,7/24/24,NA,NA,NA,NA,NA,NA,204205,1142,rv,NA,rv,NA,7/25/24 14:48,NA,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,42,1
87557,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,7/22/24,7/24/24,NA,NA,NA,NA,NA,NA,204206,1142,lv,NA,lv,NA,7/25/24 14:48,NA,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,1
87555,568,YouGov,21672168,The Times of London | SAY24,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/22/24,7/23/24,NA,NA,NA,NA,NA,NA,204188,1155,lv,NA,lv,NA,7/25/24 14:18,NA,https://www.thetimes.com/world/us-world/article/trump-v-harris-polls-latest-debate-c85fhzxwq,https://www.thetimes.com/world/us-world/article/trump-v-harris-polls-latest-debate-c85fhzxwq,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20240723.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,1
87536,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/21/24,7/23/24,NA,NA,NA,NA,NA,NA,204062,1435,rv,NA,rv,NA,7/24/24 10:29,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_U76IOiF.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_U76IOiF.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,41,1
87529,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/19/24,7/22/24,NA,NA,NA,NA,NA,NA,203943,1178,rv,NA,rv,NA,7/23/24 15:13,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-kamala-harris-has-a-huge-head-start-for-the-democratic-nomination--and-the-strongest-numbers-against-trump-143447808.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-kamala-harris-has-a-huge-head-start-for-the-democratic-nomination--and-the-strongest-numbers-against-trump-143447808.html,NA,https://www.scribd.com/document/752747800/20240722-pol,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,41,1
87529,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/19/24,7/22/24,NA,NA,NA,NA,NA,NA,203944,1178,rv,NA,rv,NA,7/23/24 15:13,NA,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-kamala-harris-has-a-huge-head-start-for-the-democratic-nomination--and-the-strongest-numbers-against-trump-143447808.html,https://www.yahoo.com/news/new-yahoo-newsyougov-poll-kamala-harris-has-a-huge-head-start-for-the-democratic-nomination--and-the-strongest-numbers-against-trump-143447808.html,NA,https://www.scribd.com/document/752747800/20240722-pol,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
87483,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/16/24,7/18/24,NA,NA,NA,NA,NA,NA,203552,2240,lv,NA,lv,NA,7/18/24 17:37,NA,https://www.cbsnews.com/news/trump-poll-biden-national-07-18-2024/,https://www.cbsnews.com/news/trump-poll-biden-national-07-18-2024/,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/cbsnews_20240718_NATIONAL.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,1
87437,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,7/13/24,7/16/24,NA,NA,NA,NA,NA,NA,203235,1404,rv,NA,rv,NA,7/17/24 09:46,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_sPu9WiO.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_sPu9WiO.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,39,1
87404,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Virginia,7/9/24,7/12/24,NA,NA,NA,NA,NA,NA,202984,661,rv,NA,rv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-virginia-registered-voter-crosstabs.html,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
87404,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Virginia,7/9/24,7/12/24,NA,NA,NA,NA,NA,NA,202985,661,lv,NA,lv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-virginia-likely-electorate-crosstabs.html,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87404,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Virginia,7/9/24,7/12/24,NA,NA,NA,NA,NA,NA,202988,661,rv,NA,rv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-virginia-registered-voter-crosstabs.html,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,41,0
87404,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Virginia,7/9/24,7/12/24,NA,NA,NA,NA,NA,NA,202989,661,lv,NA,lv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-virginia-likely-electorate-crosstabs.html,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,43,0
87403,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,7/9/24,7/11/24,NA,NA,NA,NA,NA,NA,202982,872,rv,NA,rv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-pennsylvania-registered-voter-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
87403,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,7/9/24,7/11/24,NA,NA,NA,NA,NA,NA,202983,872,lv,NA,lv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-pennsylvania-likely-electorate-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
87403,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,7/9/24,7/11/24,NA,NA,NA,NA,NA,NA,202986,872,rv,NA,rv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-pennsylvania-registered-voter-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,40,0
87403,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,7/9/24,7/11/24,NA,NA,NA,NA,NA,NA,202987,872,lv,NA,lv,NA,7/15/24 12:28,NA,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,https://www.nytimes.com/2024/07/15/us/politics/pennsylvania-virginia-polls-biden-trump.html,NA,https://www.nytimes.com/interactive/2024/07/15/us/elections/times-siena-poll-pennsylvania-likely-electorate-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,42,0
